time,score,pnl,capital,portfolio_value,variance,capitalUsage,maxDrawdown,total_profit,total_loss,count_profit,count_loss
2015-07-01 00:00:00,-1.8088295368792038,-14.684123000000042,888.59430085,985.315877,0.9605580183737107,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.137997000000041}",24.60346699999998,39.28759000000002,24,29
2015-07-02 00:00:00,-1.8810487368150572,-14.535907000000037,888.73510605,985.4640929999999,0.9536306466790245,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.137997000000041}",24.751682999999986,39.28759000000002,25,29
2015-07-03 00:00:00,-1.8721557631198775,-14.535907000000037,888.73510605,985.4640929999999,0.9466337090892706,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.137997000000041}",24.751682999999986,39.28759000000002,25,29
2015-07-06 00:00:00,-1.8940186839783668,-14.128330000000034,889.1223042,985.87167,0.9409963978478708,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.137997000000041}",25.15925999999999,39.28759000000002,26,29
2015-07-07 00:00:00,-1.8845732722360948,-13.841182000000032,889.3950948,986.158818,0.9347942034519872,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.137997000000041}",25.44640799999999,39.28759000000002,27,29
2015-07-08 00:00:00,-2.058041783883458,-10.951152000000036,892.1406233,989.0488479999999,0.9907935847434848,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.137997000000041}",28.336437999999987,39.28759000000002,28,29
2015-07-09 00:00:00,-2.017184239779817,-8.635410000000036,894.3405782,991.3645899999999,1.0235817598781407,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.137997000000041}",30.652179999999987,39.28759000000002,29,29
2015-07-10 00:00:00,-1.6285075753583769,-11.608814000000038,891.5158444,988.391186,1.0816787581297895,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.137997000000041}",30.652179999999987,42.260994000000025,29,30
2015-07-13 00:00:00,-1.728092235442048,-13.813419000000039,889.42146965,986.1865809999999,1.1097199731045895,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.137997000000041}",30.652179999999987,44.465599000000026,29,31
2015-07-14 00:00:00,-1.8688880583063907,-13.76707800000004,1000.0,986.2329219999999,1.1019115698903263,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.137997000000041}",30.698520999999985,44.465599000000026,30,31
2015-07-15 00:00:00,-1.8089408522863717,-13.76707800000004,888.4007013,986.2329219999999,1.0941963791993075,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.137997000000041}",30.698520999999985,44.465599000000026,30,31
2015-07-16 00:00:00,-1.7407997040046566,-15.332508000000047,1000.0,984.6674919999999,1.1042507129333192,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.332508000000075}",30.698520999999985,46.03102900000003,30,32
2015-07-17 00:00:00,-1.7817821625880703,-15.332508000000047,1000.0,984.6674919999999,1.0966713348411814,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.332508000000075}",30.698520999999985,46.03102900000003,30,32
2015-07-20 00:00:00,-1.700700069039431,-15.332508000000047,883.78080095,984.6674919999999,1.089195189893192,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 15.332508000000075}",30.698520999999985,46.03102900000003,30,32
2015-07-21 00:00:00,-1.7421712650120513,-16.555218000000053,884.94237545,983.4447819999999,1.092374645367384,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 16.55521800000008}",30.698520999999985,47.25373900000004,30,33
2015-07-22 00:00:00,-2.06556467297025,-21.677639000000042,889.8086754,978.322361,1.2686779284961343,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 21.677639}",30.698520999999985,52.37616000000003,30,34
2015-07-23 00:00:00,-2.4002742717764622,-21.73321200000005,1000.0,978.2667879999999,1.26041494943936,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 21.733212000000094}",30.698520999999985,52.43173300000004,30,35
2015-07-24 00:00:00,-2.461584011275604,-21.73321200000005,1000.0,978.2667879999999,1.2522383305238642,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 21.733212000000094}",30.698520999999985,52.43173300000004,30,35
2015-07-27 00:00:00,-2.6381229930211854,-21.73321200000005,891.9646291500001,978.2667879999999,1.244166805331494,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 21.733212000000094}",30.698520999999985,52.43173300000004,30,35
2015-07-28 00:00:00,-2.571205313749648,-22.298260000000056,891.4278335500001,977.70174,1.2383855851284344,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",30.698520999999985,52.99678100000004,30,36
2015-07-29 00:00:00,-2.6552880856576775,-21.936993000000058,891.7710372,978.063007,1.2313983617258972,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",31.059787999999983,52.99678100000004,31,36
2015-07-30 00:00:00,-2.7009844808475436,-21.362714000000054,892.3166022500001,978.6372859999999,1.2258163223604266,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",31.634066999999988,52.99678100000004,32,36
2015-07-31 00:00:00,-2.7943586852012072,-20.371556000000055,893.25820235,979.628444,1.2246218475768789,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",32.625224999999986,52.99678100000004,33,36
2015-08-03 00:00:00,-3.200836426819035,-17.722348000000054,895.7749499500001,982.277652,1.2633397683496204,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",35.27443299999999,52.99678100000004,34,36
2015-08-04 00:00:00,-4.089481100441737,-14.20242000000006,899.1188815500001,985.7975799999999,1.3367925257777231,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",38.79436099999998,52.99678100000004,35,36
2015-08-05 00:00:00,-3.205231719492643,-14.906399000000064,898.4501015000001,985.0936009999999,1.3315283129921498,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",38.79436099999998,53.700760000000045,35,37
2015-08-06 00:00:00,-3.2338567855292717,-15.139012000000065,898.2291191500001,984.8609879999999,1.3234722977429612,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",38.79436099999998,53.933373000000046,35,38
2015-08-07 00:00:00,-3.1517008286863013,-15.501904000000053,897.8843717500001,984.4980959999999,1.3160254401830356,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",38.79436099999998,54.296265000000034,35,39
2015-08-10 00:00:00,-2.4164879598234723,-19.409970000000058,894.1717090500001,980.59003,1.40580005945076,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",38.79436099999998,58.20433100000004,35,40
2015-08-11 00:00:00,-4.771154489924834,-13.613026000000062,899.6788058500001,986.3869739999999,1.6111258888054378,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",44.59130499999998,58.20433100000004,36,40
2015-08-12 00:00:00,-3.0092140583020885,-15.241368000000051,898.1318809500001,984.7586319999999,1.617935963205381,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",44.59130499999998,59.83267300000003,36,41
2015-08-13 00:00:00,-3.277695501835599,-15.157643000000064,898.2114197000001,984.842357,1.6080372040064213,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",44.675029999999964,59.83267300000003,37,41
2015-08-14 00:00:00,-3.0358785369320365,-15.911328000000054,897.49541895,984.088672,1.6017762419205808,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",44.675029999999964,60.58635800000002,37,42
2015-08-17 00:00:00,-2.858399662502618,-17.027913000000055,896.4346632,982.972087,1.5998286188095119,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",44.675029999999964,61.70294300000002,37,43
2015-08-18 00:00:00,-3.142491377396985,-16.41378500000006,1000.0,983.5862149999999,1.5925335210100824,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",45.28915799999996,61.70294300000002,38,43
2015-08-19 00:00:00,-3.501610583411468,-16.41378500000006,1000.0,983.5862149999999,1.5830065599490082,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",45.28915799999996,61.70294300000002,38,43
2015-08-20 00:00:00,-4.760010638307642,-16.41378500000006,900.4213268,983.5862149999999,1.5735928695859005,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",45.28915799999996,61.70294300000002,38,43
2015-08-21 00:00:00,-7.023373869483306,-10.002683000000061,906.5118737,989.997317,1.8133117718305192,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",51.70025999999996,61.70294300000002,39,43
2015-08-24 00:00:00,-1.2217297968440028,-7.546224000000066,908.84550975,992.453776,1.8388489264998706,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",54.15671899999995,61.70294300000002,40,43
2015-08-25 00:00:00,-0.922442718843345,-8.12309800000007,908.29747945,991.876902,1.8299359564795783,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",54.15671899999995,62.27981700000002,40,44
2015-08-26 00:00:00,-6.041982704898338,-13.659521000000069,903.0378776,986.340479,2.0016448673922977,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",54.15671899999995,67.81624000000002,40,45
2015-08-27 00:00:00,-3.9587933504961064,-16.66501400000007,900.18265925,983.334986,2.043469528792386,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",54.15671899999995,70.82173300000002,40,46
2015-08-28 00:00:00,-4.359303458638387,-17.009283000000067,899.8556037000001,982.9907169999999,2.0323881642614468,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",54.15671899999995,71.16600200000002,40,47
2015-08-31 00:00:00,-4.807163409401491,-16.516134000000065,900.32409525,983.4838659999999,2.022158510701775,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",54.649867999999955,71.16600200000002,41,47
2015-09-01 00:00:00,-73.40470859593268,-11.82645200000006,904.7792931500001,988.173548,2.138439437660416,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",59.33954999999996,71.16600200000002,42,47
2015-09-02 00:00:00,-3.9008577880983184,-16.12531000000007,900.69537805,983.8746899999999,2.2330932996089015,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",59.33954999999996,75.46486000000003,42,48
2015-09-03 00:00:00,-8.186543483880202,-14.29224900000007,902.4367860000001,985.7077509999999,2.2397681532029425,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",61.17261099999996,75.46486000000003,43,48
2015-09-04 00:00:00,-12.71230852692349,-13.268705000000068,1000.0000000000001,986.7312949999999,2.2331308019858636,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",62.19615499999996,75.46486000000003,44,48
2015-09-07 00:00:00,-11.87352779207334,-13.268705000000068,1000.0000000000001,986.7312949999999,2.2206096727626705,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",62.19615499999996,75.46486000000003,44,48
2015-09-08 00:00:00,-4.277060927916167,-13.268705000000068,1000.0000000000001,986.7312949999999,2.208228166165624,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",62.19615499999996,75.46486000000003,44,48
2015-09-09 00:00:00,-7.5070868945170925,-13.268705000000068,1000.0000000000001,986.7312949999999,2.1959839598541744,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",62.19615499999996,75.46486000000003,44,48
2015-09-10 00:00:00,-4.092277965823634,-13.268705000000068,900.4920448000001,986.7312949999999,2.183874782704839,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",62.19615499999996,75.46486000000003,44,48
2015-09-11 00:00:00,-3.2810635710398177,-14.794683000000063,899.0423657000001,985.2053169999999,2.1848491782340163,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",62.19615499999996,76.99083800000002,44,49
2015-09-14 00:00:00,-3.1628312806340757,-15.818213000000071,1000.0000000000001,984.181787,2.1787517766747393,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",62.19615499999996,78.01436800000003,44,50
2015-09-15 00:00:00,-3.042902044178948,-15.818213000000071,897.2125545500002,984.181787,2.166968738569398,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",62.19615499999996,78.01436800000003,44,50
2015-09-16 00:00:00,-3.011473944972734,-15.697233000000068,897.0976235500002,984.3027669999999,2.155391205381689,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",62.317134999999965,78.01436800000003,45,50
2015-09-17 00:00:00,-3.8298344164916616,-18.014174000000068,899.2987175000002,981.985826,2.173056306821873,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",62.317134999999965,80.33130900000003,45,51
2015-09-18 00:00:00,-4.5254573568406045,-18.451483000000067,1000.0000000000002,981.548517,2.1625634229949693,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",62.317134999999965,80.76861800000003,45,52
2015-09-21 00:00:00,-3.7346071774630896,-18.451483000000067,1000.0000000000002,981.548517,2.1511553846990448,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",62.317134999999965,80.76861800000003,45,52
2015-09-22 00:00:00,-4.644227010972698,-18.451483000000067,899.7583664500003,981.548517,2.1398670557017314,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",62.317134999999965,80.76861800000003,45,52
2015-09-23 00:00:00,-4.117195263325246,-17.59543400000007,1000.0000000000002,982.4045659999999,2.1325852895523543,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",63.173183999999964,80.76861800000003,46,52
2015-09-24 00:00:00,-3.6855082590124604,-17.59543400000007,1000.0000000000002,982.4045659999999,2.1214968082914747,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",63.173183999999964,80.76861800000003,46,52
2015-09-25 00:00:00,-3.8008582401143176,-17.59543400000007,1000.0000000000002,982.4045659999999,2.11052302624236,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",63.173183999999964,80.76861800000003,46,52
2015-09-28 00:00:00,-5.219592286406272,-17.59543400000007,900.6069748500003,982.4045659999999,2.0996621731167213,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",63.173183999999964,80.76861800000003,46,52
2015-09-29 00:00:00,-18.168303770493974,-14.450376000000077,903.5947799500002,985.5496239999999,2.140400748427369,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",66.31824199999996,80.76861800000003,47,52
2015-09-30 00:00:00,-7.632580222298137,-15.60419300000008,902.4986538000002,984.3958069999999,2.1363609107648656,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",66.31824199999996,81.92243500000004,47,53
2015-10-01 00:00:00,-11.342560262365378,-14.934233000000077,903.1351158000002,985.0657669999999,2.1278119594223974,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",66.98820199999996,81.92243500000004,48,53
2015-10-02 00:00:00,-7.628222187110606,-15.678625000000068,1000.0000000000002,984.321375,2.1198924076182317,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",66.98820199999996,82.66682700000003,48,54
2015-10-05 00:00:00,-6.972045102036511,-15.678625000000068,1000.0000000000002,984.321375,2.10922815455673,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",66.98820199999996,82.66682700000003,48,54
2015-10-06 00:00:00,-6.027654524949222,-15.678625000000068,1000.0000000000002,984.321375,2.0986706518034604,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",66.98820199999996,82.66682700000003,48,54
2015-10-07 00:00:00,-6.972045102036511,-15.678625000000068,1000.0000000000002,984.321375,2.088218304573907,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",66.98820199999996,82.66682700000003,48,54
2015-10-08 00:00:00,-11.931294830605932,-15.678625000000068,903.2058414000003,984.321375,2.077869549690843,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",66.98820199999996,82.66682700000003,48,54
2015-10-09 00:00:00,-5.0490382045279505,-18.116522000000074,900.8898392500003,981.883478,2.0973591195511876,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",66.98820199999996,85.10472400000003,48,55
2015-10-12 00:00:00,-6.346731256876561,-17.632673000000068,901.3494958000002,982.3673269999999,2.088256310123759,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",67.47205099999996,85.10472400000003,49,55
2015-10-13 00:00:00,-5.945900111329024,-17.809446000000065,901.1815614500002,982.1905539999999,2.0782372064566603,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",67.47205099999996,85.28149700000003,49,56
2015-10-14 00:00:00,-9.501111479721558,-16.33929200000007,1000.0000000000002,983.6607079999999,2.078797009243815,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",68.94220499999996,85.28149700000003,50,56
2015-10-15 00:00:00,-5.500855034234449,-16.33929200000007,1000.0000000000002,983.6607079999999,2.0687496543608916,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",68.94220499999996,85.28149700000003,50,56
2015-10-16 00:00:00,-6.6985656012143,-16.33929200000007,901.8445142000003,983.6607079999999,2.0587989483933242,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",68.94220499999996,85.28149700000003,50,56
2015-10-19 00:00:00,-5.656006779713199,-15.697263000000063,901.2345866500003,984.302737,2.0509397958666944,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",69.58423399999997,85.28149700000003,51,56
2015-10-20 00:00:00,-3.9028682565199846,-13.799055000000067,1000.0000000000003,986.2009449999999,2.0585556716083144,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",71.48244199999996,85.28149700000003,52,56
2015-10-21 00:00:00,-3.5562359478440446,-13.799055000000067,899.4401316500004,986.2009449999999,2.04876879536765,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",71.48244199999996,85.28149700000003,52,56
2015-10-22 00:00:00,-2.966445440655035,-12.17999000000006,897.9020199000004,987.8200099999999,2.051607613578456,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",73.10150699999997,85.28149700000003,53,56
2015-10-23 00:00:00,-2.1769956494610376,-8.848875000000064,894.7374606500003,991.151125,2.0947553593921504,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",76.43262199999997,85.28149700000003,54,56
2015-10-26 00:00:00,-2.298911711214493,-12.384718000000063,898.0965115000004,987.615282,2.1441656370143725,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",76.43262199999997,88.81734000000003,54,57
2015-10-27 00:00:00,-3.0192706557667695,-13.06398500000006,1000.0000000000003,986.936015,2.136326784759395,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",76.43262199999997,89.49660700000003,54,58
2015-10-28 00:00:00,-2.2412137990373426,-13.06398500000006,1000.0000000000003,986.936015,2.1263962744563107,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",76.43262199999997,89.49660700000003,54,58
2015-10-29 00:00:00,-2.116808908082954,-13.06398500000006,893.4556940500004,986.936015,2.116557657261662,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",76.43262199999997,89.49660700000003,54,58
2015-10-30 00:00:00,-2.21647610009085,-14.02238200000005,894.3661712000004,985.9776179999999,2.1110869322784964,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",76.43262199999997,90.45500400000002,54,59
2015-11-02 00:00:00,-2.1398073581331314,-12.459172000000052,892.8811217000004,987.5408279999999,2.11272097646806,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",77.99583199999996,90.45500400000002,55,59
2015-11-03 00:00:00,-1.9163989306987974,-11.165791000000056,891.6524097500004,988.834209,2.1107774683368037,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",79.28921299999996,90.45500400000002,56,59
2015-11-04 00:00:00,-1.8546067503104047,-11.696172000000061,892.1562717000004,988.303828,2.1024675464796783,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",79.28921299999996,90.98538500000002,56,60
2015-11-05 00:00:00,-1.9325524012831385,-12.21947900000005,892.6534133500004,987.7805209999999,2.0942022595429264,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",79.28921299999996,91.50869200000001,56,61
2015-11-06 00:00:00,-1.9642190818096694,-12.088658000000052,892.5291334000004,987.911342,2.0848449949612418,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",79.42003399999996,91.50869200000001,57,61
2015-11-09 00:00:00,-1.9896515491321622,-12.546521000000055,892.9641032500004,987.4534789999999,2.0764445648975496,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",79.42003399999996,91.96655500000001,57,62
2015-11-10 00:00:00,-2.448114390053607,-16.09754600000005,896.3375770000005,983.9024539999999,2.1239938093932187,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",79.42003399999996,95.51758000000001,57,63
2015-11-11 00:00:00,-3.0003655883673868,-16.71428400000005,1000.0000000000005,983.285716,2.1162902071930696,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",79.42003399999996,96.13431800000001,57,64
2015-11-12 00:00:00,-3.175535134282419,-16.71428400000005,1000.0000000000005,983.285716,2.106958160646471,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",79.42003399999996,96.13431800000001,57,64
2015-11-13 00:00:00,-4.694311422906835,-16.71428400000005,1000.0000000000005,983.285716,2.0977080503205188,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",79.42003399999996,96.13431800000001,57,64
2015-11-16 00:00:00,-3.6769521126165112,-16.71428400000005,1000.0000000000005,983.285716,2.0885388018747637,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",79.42003399999996,96.13431800000001,57,64
2015-11-17 00:00:00,-3.888809346489296,-16.71428400000005,1000.0000000000005,983.285716,2.079449359668284,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",79.42003399999996,96.13431800000001,57,64
2015-11-18 00:00:00,-2.826705091594365,-16.71428400000005,1000.0000000000005,983.285716,2.070438686354624,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",79.42003399999996,96.13431800000001,57,64
2015-11-19 00:00:00,-2.585444211363048,-16.71428400000005,1000.0000000000005,983.285716,2.061505762487215,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",79.42003399999996,96.13431800000001,57,64
2015-11-20 00:00:00,-2.5155868210929815,-16.71428400000005,1000.0000000000005,983.285716,2.0526495861349647,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",79.42003399999996,96.13431800000001,57,64
2015-11-23 00:00:00,-2.74473482965586,-16.71428400000005,1000.0000000000005,983.285716,2.0438691725077094,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",79.42003399999996,96.13431800000001,57,64
2015-11-24 00:00:00,-2.5715134600276035,-16.71428400000005,894.4644164000005,983.285716,2.035163553591238,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",79.42003399999996,96.13431800000001,57,64
2015-11-25 00:00:00,-2.6983539334251345,-17.508611000000045,895.2190270500005,982.4913889999999,2.0292439346021314,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",79.42003399999996,96.928645,57,65
2015-11-26 00:00:00,-2.779066238234349,-17.508611000000045,895.2190270500005,982.4913889999999,2.020679818222371,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",79.42003399999996,96.928645,57,65
2015-11-27 00:00:00,-2.8170168671147877,-17.714162000000044,895.4143005000004,982.285838,2.012368571905165,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",79.42003399999996,97.134196,57,66
2015-11-30 00:00:00,-2.7549542030887717,-17.256269000000046,894.9793021500004,982.7437309999999,2.0048343748019604,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",79.87792699999996,97.134196,58,66
2015-12-01 00:00:00,-2.8763558814021577,-18.153379000000044,895.8315566500004,981.8466209999999,1.9998775192621137,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",79.87792699999996,98.031306,58,67
2015-12-02 00:00:00,-3.2121665033339672,-19.143918000000042,896.7725687000004,980.856082,1.9957102423855941,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",79.87792699999996,99.021845,58,68
2015-12-03 00:00:00,-3.6600116994329603,-20.153142000000045,1000.0000000000005,979.846858,1.991741735788535,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",79.87792699999996,100.031069,58,69
2015-12-04 00:00:00,-2.870194060614357,-20.153142000000045,894.3312501500004,979.846858,1.9835644155279786,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",79.87792699999996,100.031069,58,69
2015-12-07 00:00:00,-3.000289823109647,-19.452290000000048,894.9970595500004,980.5477099999999,1.977488155496882,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",80.57877899999995,100.031069,59,69
2015-12-08 00:00:00,-2.9397283184345886,-19.405537000000052,1000.0000000000003,980.5944629999999,1.9694383444436852,116.63280150000014,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.298260000000028}",80.62553199999995,100.031069,60,69
